Taxon,Continent,Country,Region,Location,Lat,Lon,Year,GBIF_ID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,Comments
Rangifer tarandus,Eurasia,NO,NA,Lærdal-Årdal beiteområde,61.129046,7.896393,2004,2027833580,Miljodir,Villrein,BV00000043,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Lærdal-Årdal vår- sommerbeite,61.136541,7.565793,2004,2027833575,Miljodir,Villrein,BV00000061,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Midtfjell-nordvest,60.516006,6.821604,2002,2027833572,Miljodir,Villrein,BV00000017,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Storeble kalvingsområde,59.846053,9.208864,2004,2027833560,Miljodir,Villrein,BV00000066,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Vest-Jotunheimen sommerbeite,61.382378,7.992695,2004,2027833558,Miljodir,Villrein,BV00000055,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Troppefjellet,60.510906,6.836153,2000,2027833548,Miljodir,Villrein,BV00000018,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen vinterbeite,60.981688,6.349796,2004,2027833537,Miljodir,Villrein,BV00000048,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen vinterbeite,60.911849,6.697481,2004,2027833337,Miljodir,Villrein,BV00000045,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.911671,6.403444,2004,2027833316,Miljodir,Villrein,BV00000051,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.915082,6.506179,2000,2027833257,Miljodir,Villrein,BV00000034,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.927914,6.659263,2000,2027833242,Miljodir,Villrein,BV00000029,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Vest-Jotunheimen kalvingsområde,61.387457,7.522788,2004,2027833232,Miljodir,Villrein,BV00000037,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Oksen-nord,60.468804,6.690749,2002,2027833081,Miljodir,Villrein,BV00000035,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.7202,6.232619,2000,2027833014,Miljodir,Villrein,BV00000033,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.885846,6.47192,2000,2027832952,Miljodir,Villrein,BV00000032,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.895584,6.417951,2000,2027832917,Miljodir,Villrein,BV00000031,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.917415,6.672443,2000,2027832725,Miljodir,Villrein,BV00000028,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.918861,6.38313,2000,2027832696,Miljodir,Villrein,BV00000030,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.944724,6.697266,2000,2027832693,Miljodir,Villrein,BV00000027,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.808825,5.880818,1999,2027832514,Miljodir,Villrein,BV00000012,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.913894,6.179527,1999,2027832510,Miljodir,Villrein,BV00000016,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.879467,6.764205,2000,2027832508,Miljodir,Villrein,BV00000025,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.878221,6.696782,2000,2027832504,Miljodir,Villrein,BV00000024,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.900427,6.768898,2000,2027832500,Miljodir,Villrein,BV00000026,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.872945,6.689014,2000,2027832482,Miljodir,Villrein,BV00000023,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.772082,6.377324,2000,2027832481,Miljodir,Villrein,BV00000022,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.76973,6.364055,2000,2027832477,Miljodir,Villrein,BV00000021,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.994048,6.030931,1999,2027832476,Miljodir,Villrein,BV00000013,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.677904,6.245036,2000,2027832469,Miljodir,Villrein,BV00000020,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.978086,6.128339,1999,2027832458,Miljodir,Villrein,BV00000014,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.709526,6.138482,2000,2027832451,Miljodir,Villrein,BV00000019,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.797027,6.182823,1998,2027832444,Miljodir,Villrein,BV00000008,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.908837,6.193463,1998,2027832439,Miljodir,Villrein,BV00000011,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.887906,6.048449,1999,2027832420,Miljodir,Villrein,BV00000015,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.770168,5.96821,1998,2027832411,Miljodir,Villrein,BV00000007,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.806313,6.235295,1998,2027832385,Miljodir,Villrein,BV00000009,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.867759,6.214375,1998,2027832378,Miljodir,Villrein,BV00000010,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.679413,5.838556,1998,2027832349,Miljodir,Villrein,BV00000005,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen kalvingsområde,60.707704,5.856664,1998,2027832340,Miljodir,Villrein,BV00000006,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.825304,6.301013,1998,2027832333,Miljodir,Villrein,BV00000001,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.841203,6.059748,1998,2027832328,Miljodir,Villrein,BV00000004,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.730787,5.96358,1998,2027832319,Miljodir,Villrein,BV00000002,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen beiteområde,60.797992,6.217104,1998,2027832246,Miljodir,Villrein,BV00000003,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Longyearbyen, Svalbard, Sv",78.222411,15.638986,1996,2027437775,nzf,so2-vertebrates,21098810,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Lia under Høgskulefjellet, Svalbard, Sv",78.504045,15.962587,1996,2027436076,nzf,so2-vertebrates,21135819,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Longyearbyen, Svalbard, Sv",78.222411,15.638986,1997,2027432054,nzf,so2-vertebrates,21098977,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,"Hongi, Luster, Sf",61.486476,7.743909,2019,2027427982,nzf,so2-vertebrates,21135039,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Nordenskiöldkysten nord, Svalbard, Sv",77.936024,13.653764,2011,2027427492,nzf,so2-vertebrates,21111379,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Vestpynten, Svalbard, Sv",78.252912,15.410976,1996,2027426155,nzf,so2-vertebrates,21098787,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,Eurasia,SJ,NA,"Fivelflya nord, Svalbard, Sv",78.213627,15.846812,1997,2027422987,nzf,so2-vertebrates,21138174,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"utløp Endalen, Adventdalen, Svalbard, Sv",78.19657,15.816053,1997,2027422344,nzf,so2-vertebrates,21138770,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Todalsveisletta, Adventdalen, Svalbard, Sv",78.191008,15.8546,1997,2027417100,nzf,so2-vertebrates,21139744,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Todalsveisletta, Adventdalen, Svalbard, Sv",78.191008,15.8546,1997,2027408184,nzf,so2-vertebrates,21138771,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,"Bølhøgda, Ringebu, Op",61.514663,10.62442,2019,2027408132,nzf,so2-vertebrates,21183545,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,"Nystølnuten vest, Tinn, Te",59.828681,9.159977,2019,2027404318,nzf,so2-vertebrates,21126018,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Fivelflya, Svalbard, Sv",78.214034,15.907744,1997,2027401716,nzf,so2-vertebrates,21098983,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Sarstangen, Svalbard, Sv",78.733545,11.556197,1997,2027396043,nzf,so2-vertebrates,21104493,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Heerodden, Svalbard, Sv",78.105367,14.192923,1997,2027395275,nzf,so2-vertebrates,21138532,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Van Muydenbukta, Svalbard, Sv",77.771754,14.103289,2019,2027391624,nzf,so2-vertebrates,21169565,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Sveltihel, Sveltihjel, Svalbard, Sv",78.33042,16.703984,1997,2027390905,nzf,so2-vertebrates,21143697,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Burmaveien, Longyearbyen, Svalbard, Sv",78.228739,15.581602,1997,2027389610,nzf,so2-vertebrates,21144961,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Kapp Martin, Svalbard, Sv",77.719151,13.943695,1997,2027386006,nzf,so2-vertebrates,21147206,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Ingeborgfjellet, Ingeborgfjellet, Svalbard, Sv",77.761151,14.404297,2019,2027382226,nzf,so2-vertebrates,21166756,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Vardeborgsletta nordøst, Svalbard, Sv",78.081865,13.817104,2019,2027368179,nzf,so2-vertebrates,21166653,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Longyearbyen, Svalbard, Sv",78.222411,15.638986,1996,2027366820,nzf,so2-vertebrates,21098506,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Longyearbyen, Svalbard, Sv",78.222411,15.638986,1997,2027363293,nzf,so2-vertebrates,21147730,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Moskuslaguna, Svalbard, Sv",78.242955,15.73313,1997,2027357465,nzf,so2-vertebrates,21144628,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Under Sundhøgda, Svalbard, Sv",77.764481,14.519021,2019,2027357107,nzf,so2-vertebrates,21166764,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Longyearbyen, Svalbard, Sv",78.222411,15.638986,1997,2027355889,nzf,so2-vertebrates,21098971,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Fivelflya, Adventdalen, Svalbard, Sv",78.204122,15.897764,1997,2027352432,nzf,so2-vertebrates,21139728,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Osodden-Kapp Bjørset, Svalbard, Sv",77.857706,13.660321,2011,2027351580,nzf,so2-vertebrates,21111383,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Lågneset, Svalbard, Sv",77.736239,13.74143,1997,2027343144,nzf,so2-vertebrates,21147201,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Todalsveisletta, Adventdalen, Svalbard, Sv",78.191008,15.8546,1997,2027331742,nzf,so2-vertebrates,21098978,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Lia, Svalbard, Sv",78.2203,15.67076,1996,2027331596,nzf,so2-vertebrates,21098790,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,55.344196,-83.472454,2010,2013748270,iNaturalist,Observations,21204902,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,55.327525,-83.261274,2010,2013741129,iNaturalist,Observations,21181613,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,48.60219,-86.408178,2014,2013733994,iNaturalist,Observations,21157562,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,55.391151,-85.35109,2010,2013733065,iNaturalist,Observations,21155002,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,NA,78.033361,14.306503,2015,2013728570,iNaturalist,Observations,21140269,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,60.204238,-134.355661,2019,2013725420,iNaturalist,Observations,21132289,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,US,NA,NA,60.394079,-150.435626,2018,2013724317,iNaturalist,Observations,21128806,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,US,NA,NA,63.427119,-150.164341,2017,2013694576,iNaturalist,Observations,21040617,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,GL,NA,NA,67.091626,-50.445298,2017,2013015103,iNaturalist,Observations,21010478,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,58.765057,-123.596308,2013,2013014978,iNaturalist,Observations,21010476,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,49.664054,-57.916158,2016,2013014961,iNaturalist,Observations,21010477,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,70.455849,-127.608248,2011,2013003977,iNaturalist,Observations,20974862,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,73.505779,-120.212216,2011,2012995362,iNaturalist,Observations,20949242,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,51.961215,-88.319336,2009,2012967836,iNaturalist,Observations,20869949,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,51.992882,-89.021225,2009,2012967785,iNaturalist,Observations,20869952,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,61.994379,-125.492712,2012,2012954343,iNaturalist,Observations,20464523,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,65.147161,-138.276218,2016,2012953189,iNaturalist,Observations,20293452,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,North America,CA,NA,NA,50.349829,-88.926921,2015,2012952043,iNaturalist,Observations,20042088,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Revneset, Svalbard, Sv",78.288278,15.601922,2011,2006370409,nzf,so2-vertebrates,20991073,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Gjøavatnet, Svalbard, Sv",79.765991,10.863623,1997,2006365948,nzf,so2-vertebrates,20970577,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Erdmannflya, Svalbard, Sv",78.303633,14.154925,2007,2006349210,nzf,so2-vertebrates,20900701,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Revleodden, Svalbard, Sv",78.049354,13.57658,1997,2006336853,nzf,so2-vertebrates,20913809,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"strekningen Sørneset- Aurodden, Sørflya, Svalbard,",76.562099,16.723361,2006,2006333221,nzf,so2-vertebrates,20876085,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Fivelflya, Adventdalen, Svalbard, Sv",78.204122,15.897764,1996,2006317739,nzf,so2-vertebrates,21008157,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Bjørndalen, Bjørndalen, Svalbard, Sv",78.228895,15.300977,2011,2006309541,nzf,so2-vertebrates,20991074,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Straandvollsletta, Svalbard, Sv",77.626593,14.875796,2000,2006300607,nzf,so2-vertebrates,20963843,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Grøndalsdeltaet, Svalbard, Sv",78.023765,14.303901,1997,2006297955,nzf,so2-vertebrates,20894860,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"strekningen Sørneset- Aurodden, Sørflya, Svalbard,",76.562099,16.723361,2006,2006285333,nzf,so2-vertebrates,20876089,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,SJ,NA,"Bohemanneset, Svalbard, Sv",78.396862,14.612023,2007,2006275003,nzf,so2-vertebrates,20900530,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
